	id	sentence	sentiment
1215	81bfedf6dcc312e2df5026587	 It 's a big idea , but the film itself is small and shriveled .	1
1216	94952ecd188962cdcf926ee89	 While Scorsese 's bold images and generally smart casting ensure that `` Gangs '' is never lethargic , the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about .	1
1217	r00236835	. . .it 's impossible to deny the power of this true story - particularly given cheadle 's oscar-worthy performance .	4
1218	49073b3e7deb497052d100877	 An ugly-duckling tale so hideously and clumsily told it feels accidental .	0
1219	r00290626	behind-the-scenes sequences are delightful , but film is disappointing in its focus on his last days .	3
1220	r00136870	is it a comedy ? or are they really trying to make a go at a horror film ? funny enough , it actually works as both .	3
1221	r00137441	in coco before chanel , audrey tautou coolly charms as the designer in her formative years . on a scale of 8 , the film is a chanel #5 .	2
1222	7a57a689a8a83d3457c9b1622	 The movie is so thoughtlessly assembled .	3
1223	r00205935	'getaway ' has accomplished one significant thing . it makes plain that selena gomez has no business passing herself off as an actress .	1
1224	r00251169	independence day: resurgence is the worst kind of bad movie: one that seems indifferent about its own existence .	0
1225	r00426604	"""worth a rental"""	2
1226	130af1dbe92500e754a1a1c36	 By the end you ca n't help but feel ` stoked . '	3
1227	r00182109	most of the movie feels nothing like an exorcist film .	1
1228	a458870a3bef1ffc354c2c136	 It looks good , but it is essentially empty .	1
1229	r00230290	the animation itself , while stylized , is fairly cheap and drab-looking on the big screen . all of those are merely adult complaints and minor ones compared to the good aspects of hey arnold! .	2
1230	r00438767	it 's actually hard to describe just how bad sex and the city 2 really is .	1
1231	r00256783	iron man is an action sci-fi blockbuster extravaganza that provides cartoon thrills for thinking people . it 's the best movie of its kind since the second spider-man movie four years ago .	4
1232	dfe8a09c339ccb4ac1961cd7b	 There 's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream .	1
1233	r00207953	gigli is a traffic accident you can 't keep your eyes off of . if you have a taste for morbid curiosity , go see it .	0
1234	r00162292	"""disorder"" is alice winocour challenging our precepts of masculinity and schoenaerts putting his masculine form through an evocative , psychosexual rigor ."	3
1235	r00605997	the mostly played-out found footage aesthetic has its limitations , and v/h/s doesn 't escape all of them . but the collected directors do manage to make many of those limitations into the films ' strengths .	3
1236	r00332628	the most condensed and purified expression of the starry-eyed optimistic humanism that defined all of henson 's best work .	4
1237	6891186c5e2c53d746d20b550	 Essentially a collection of bits -- and they 're all naughty .	3
1238	r00159140	the film 's setup is much more interesting than the overblown payoff offered by hackford and screenwriters jonathan lemkin and tony gilroy .	2
1239	r00172272	exploring an array of themes ranging from love and betrayal to morality and mortality , eastern promises is a mesmerizing thriller designed for folks with a penchant for lingering depictions of utter depravity . sheer brutality as cinematic beauty .	3
1240	r00534067	. . .a captivating , mesmerising , and remarkably painful journey into adolescence and independence .	4
1241	f1fd0b30d4a6b32801f9dd443	 Mama Africa pretty much delivers on that promise .	3
1242	r00155300	i would call death wish insensitive , but that would be an insult to people born without senses .	0
1243	r00389144	there are enough moments in raw where the grand metaphor resonates . . , to keep one emotionally invested throughout	2
1244	r00363876	as much a poignant meditation on motherhood lost as a searing indictment of the catholic church 's antiquated attitude about what might be in the best interests of an adopted child .	4
1245	caef36bc9d65a960439628ac0	 There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .	0
1246	r00542479	between an engrossing plotline and virtual non-stop combat , the picture proves to be just the perfect way to bring down the curtain on a storied fantasy franchise .	4
1247	r00020573	harlin , perpetrated , i mean , directed cutthroat island , but oddly enough , it did not stop studios from giving him big bucks to repeat his mistakes .	0
1248	2917510db2bbc3a4af509b18c	 Cube 's charisma and chemistry compensate for corniness and cliche .	2
1249	ae38d2c48fa90cd88c0dd0c11	 The storytelling may be ordinary , but the cast is one of those all-star reunions that fans of Gosford Park have come to assume is just another day of Brit cinema .	3
1250	r00195360	awkward , spartan storytelling from korean director so yong kim that captures the tender heart of family bonds .	2
1251	a6ecb49f3ad93aebaf0a65cce	 Japanese director Shohei Imamura 's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime .	3
1252	r00415636	who would have thought those bright minds at nickelodeon would come up with a stinker ?	1
1253	f002adaf2f5e2ca271c9b3296	 But it also comes with the laziness and arrogance of a thing that already knows it 's won .	1
1254	r00506299	i don 't remember when i 've hated a movie 's protagonists more . when they were attacked by a bear , i rooted for the bear (splice today)	0
1255	r00171708	the film unfolds at such breakneck speed that the credits are rolling before it becomes fully apparent that the storyline actually ran out of gas some way back .	2
1256	r00513161	the film feels as if hooper himself has nothing but contempt for the original and went out of his way to tear it down .	0
1257	r00065980	we get the predictable plot points - storms , sharks , close calls with passing ships - but it feels like a uniquely handmade artifact .	3
1258	r00049301	less is definitely more in the haunting marital drama 45 years .	3
1259	9abf6d618b3a1b571f51629ef	 A fairly enjoyable mixture of Longest Yard ... and the 1999 Guy Ritchie caper Lock Stock and Two Smoking Barrels .	3
1260	2c8e0bde746c306167e8bd4f4	 Both a grand tour through 300 hundred years of Russian cultural identity and a stunning technical achievement .	4
1261	r00025180	definitely one of the worst films of the year .	1
1262	r00200363	the movie meanders a bit , never quite following through on its undeniably nasty take on human relations .	2
1263	r00529278	"this ""dinner"" is spoiled before the appetizer even arrives ."	1
1264	r00351717	this is probably one of the best westerns made since kevin costner first hopped on a horse in silverado .	4
1265	r00489862	powerful film about the unspeakable awkwardness of life	4
1266	r00347819	would make a fine double feature with 2009 's in the loop , another british film about the combination of malevolence and cowardice that led to the start of the iraq war (broad street review)	3
1267	r00602475	a quietly compelling bulgarian drama that views the age of austerity through the tragic dilemmas of one victim .	3
1268	r00116951	rob reiner 's films have always aimed for a heartwarming effect and more frequently resulted in heartworm .	0
1269	80b2225a932e13ad5a4fe66df	 It would take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire .	0
1270	r00123141	a spirit-sapping exercise in female degradation fantasy .	0
1271	r00406080	rise of the planet of the apes is an impressive action movie - providing excellent , and far from mindless , entertainment - and a technological marvel .	3
1272	ffecdb49656443dafb19b330d	 Often demented in a good way , but it is an uneven film for the most part .	1
1273	3c35d22cc2cd5c9e582e52406	 It is not what you see , it is what you think you see .	2
1274	38f3f0f01049d6364e78eac56	 Brainless , but enjoyably over-the-top , the retro gang melodrama , Deuces Wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism .	1
1275	r00471866	"it 's fresh . it 's novel . it 's original , challenging , fun , and ""deep"" all at the same time ."	3
1276	r00606445	woody allen is back in top form with this sparkling comedydrama . its highlight is a fabulously funny and passionate performance by cruz .	3
1277	8697bb8f238c4035a2e5f1b5b	 He 's a better actor than a standup comedian .	3
1278	r00355324	hopefully come oscar time , the kaiju are recognized for their outstanding performances in this high-class art film .	4
1279	f13b4bcd2d6d705454c7231c7	 A sleek advert for youthful anomie that never quite equals the sum of its pretensions .	1
1280	9b2f99d44a67c264d8193da07	 It 's a tour de force , written and directed so quietly that it 's implosion rather than explosion you fear .	2
1281	r00533296	it 's disasters like this that make you welcome any conquering species , as long as they agree to vapourize hollywood first .	1
1282	r00625196	unlikely accidents , shared secrets and zany twists combine to whip up a pleasing froth .	3
1283	cb917df3c4745df8ed194b17d	 Plays like a bad blend of an overripe episode of TV 's Dawson 's Creek and a recycled and dumbed-down version of Love Story .	0
1284	cb01d54a891fd52b59f0289e1	 Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries .	4
1285	r00558956	the film might have been silly enough to be enjoyably camp . instead it 's a witless omnium gatherum of mongrel sources and clichés .	1
1286	e9db2d7327b36522f915c675a	 Unfunny and lacking any sense of commitment to or affection for its characters , the Reginald Hudlin comedy relies on toilet humor , ethnic slurs .	0
1287	r00054254	stupefying in its unfunniness , arrogance and outright narcissism , a million ways to die in the west is a shoo-in for my worst of the year list come december .	0
1288	r00425651	this is entertainment ?	1
1289	7fb8fe63236872cc4da1b9e3b	 While some will object to the idea of a Vietnam picture with such a rah-rah , patriotic tone , Soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .	1
1290	r00126605	a blockheaded , sigh-inducing retread that evinces neither any particular originality nor freshness of telling .	1
1291	r00590657	it starts loud and just pounds along , and rather than the pulse-pounding adrenaline rush intended , a stultifying action fatigue quickly sets in .	1
1292	r00351956	with the film feeling so remarkably slapdash , it is a big step down vigalondo 's previous work , and a hugely disappointing english language debut .	1
1293	r00067076	a virtually laugh-free comedy that puts a sad end to the woefully lackluster screen career of a talented comic .	0
1294	e994aefea71a413d377cc81fb	 Busy urban comedy is clearly not Zhang 's forte , his directorial touch is neither light nor magical enough to bring off this kind of whimsy .	1
1295	2bab0c3fdb5777f5412ad5e49	 Spider-Man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units .	1
1296	e903f85f1d335085ddb000406	 The film is like sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables .	0
1297	c9bab33ca631d0e5ae902b150	 A fairly harmless but ultimately lifeless feature-length afterschool special .	1
1298	r00170669	it 's the dumberest movie i 've ever seen!	0
1299	r00393886	the action is generally well-staged , although watching teenagers building car bombs and cracking jokes about call of duty feels like something to be endured rather than enjoyed .	2
1300	9997e8979a3adf8427f6fc0f3	 Adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .	4
1301	r00185056	a puzzling misfire . like a pilot for a tv show you 'd never want to watch .	1
1302	r00364486	will leave you with a smile on your face , a tear in your eye and a memory in your heart .	3
1303	r00460355	those hoping for an unintended laugh riot will be disappointed to learn that slender man is mostly just a flabbergasting bore .	1
1304	r00385374	for my money , this is the best of allen 's films in which he does not himself appear	4
1305	r00261740	writer-director carter smith got his start as a successful fashion photographer . but you wouldn 't know it from the murky look of this generic thriller .	1
1306	r00271825	a worthless , utterly disposable remake . . .	1
1307	r00022562	the first hour of the story , whose rampant unexplained mysteries will leave you scratching your head in wonderment .	1
1308	r00123212	leo tolstoy wrote that 'every unhappy family is unhappy in its own fashion , ' but not even he could have invented the friedmans .	4
1309	r00519978	luckily there 's a lot to keep us entertained before things take a turn for the worse .	2
1310	r00077594	gere makes robert 's amorality appealing , which in itself conveys jarecki 's message about the seductive nature of wall street corruption .	4
1311	r00144801	apresenta , mesmo que de forma convencional , uma história de amor fascinante em suas insanas reviravoltas .	3
1312	r00302575	this comedy is an absolute waste of time and easily the worst movie of 2010 .	0
1313	4e9279f20f3bc152fb1f81687	 When the movie mixes the cornpone and the Cosa Nostra , it finds a nice rhythm .	3
1314	7e04abb98f75c57b147c1798d	 -LRB- A -RRB- boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .	1
1315	003f1a15f0d724fe8a3a14b45	 This is a heartfelt story ... it just is n't a very involving one .	1
1316	r00325483	first-rate character study and thriller from neil jordan	3
1317	r00246035	asinine [and] illiterate .	0
1318	r00325826	. . .has the snap and crackle of a timely behind-the-scenes documentary .	3
1319	ddfa3b7471e937e166ca27d59	 Its and pieces of The Hot Chick are so hilarious , and Schneider 's performance is so fine , it 's a real shame that so much of the movie -- again , as in The Animal -- is a slapdash mess .	1
1320	r00204346	"some impressive de-aging effects can 't help save a pedestrian and uninspired ""agent wants to hang up his gun peacefully"" story ."	1
1321	dd7af450d0a4e8a26f766567a	 The film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .	1
1322	r00219160	it turns out to be the goofy and action-packed antidote to most of the summer 's blockbusters .	3
1323	r00106764	"what do we expect of a spouse ? ""blue valentine"" makes us ask that question ."	4
1324	r00157317	it is a particularly difficult and complex case to dramatize and this clever film with its impressive cast mainly succeeds .	3
1325	r00194736	in a world where john carpenter 's the fog still exists , i cannot think of a single valid reason to watch this .	1
1326	e19a22ed19229925d4411394e	 It 's about as convincing as any other Arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic .	1
1327	af622f2488581000761827b38	 Unofficially , National Lampoon 's Van Wilder is Son of Animal House .	2
1328	d5a16feed8255ecdd45b6b6a8	 The film 's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film 's production design .	2
1329	r00028490	it 's not as bad as the average hollywood movie , it 's stupendously worse .	0
1330	r00546211	nothing can soften the tragedy that characterised turing 's later years , but this remains a testament to a singular , brilliant man and his extraordinary achievements .	3
1331	3010da50f1b8af235a4e5338e	 Though the opera itself takes place mostly indoors , Jacquot seems unsure of how to evoke any sort of naturalism on the set .	2
1332	r00287812	unearths footage of camera tests and experiments in kinetic art and colouration that suggest how very remarkable the film might have been . at times , it recalls hitchcock 's use of optical trickery in vertigo .	2
1333	r00198753	"""free samples"" is a film about wasting time , and it feels like it ."	1
1334	r00116378	the treadaways are terrific and comedy finds an umbilical link to tragedy .	4
1335	e5c6c6710ecea6a9f2a3e7912	 As a remake , it 's a pale imitation .	0
1336	979d50fa07cf1d59ac5c26d66	 It 's good to see Michael Caine whipping out the dirty words and punching people in the stomach again .	3
1337	r00465757	yet more proof that michael douglas can do anything he pleases so long as he 's playing a jerk .	3
1338	r00202539	trust me when i say absolutely nothing 's been left out of furious 7 . a thrill ride from beginning to end .	4
1339	r00433301	a messy , though mostly amiable , comedy that can 't quite decide who it wants to entertain .	2
1340	r00084200	strange compelling film with strong performances	3
1341	r00347683	while office christmas party doesn 't possess the requisite amount of belly laughs to become a festive comedy staple its stellar cast still pack in enough chortles to make it enjoyable .	2
1342	6cf5b17404d9673b7c89039a6	 Rather less than the sum of its underventilated père-fils confrontations .	1
1343	8e8280f198cf9042cefe85542	 A clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem .	1
1344	r00102183	black swan makes the contortions of shutter island and inception seem facile by comparison .	4
1345	r00418023	much like fellow sports movie warrior , the film gets you rooting for both sides , and makes the races between [hunt and lauda] that much more tense .	4
1346	6bfe7beea70d6936019faf983	 The images are usually abbreviated in favor of mushy obviousness and telegraphed pathos , particularly where Whitaker 's misfit artist is concerned .	2
1347	72e778c6dc5e846f443ac5689	 Suffers from unlikable characters and a self-conscious sense of its own quirky hipness .	0
1348	r00173506	eight below proves beyond a reasonable doubt that paul walker is a walking botox laboratory , devoid of any screen presence or the necessary emotional projection to sell this film .	2
1349	r00307042	robert flaherty , the mellow wanderer with a camera , has made a memorable film out of the tragic and beautiful fundamentals of human behavior .	4
1350	1ae5691005de8a095fb3b4341	 There 's a thin line between likably old-fashioned and fuddy-duddy , and The Count of Monte Cristo ... never quite settles on either side .	2
1351	6c160740197b4d5e0bff31995	 It 's no surprise that as a director Washington demands and receives excellent performances , from himself and from newcomer Derek Luke .	4
1352	r00157656	aniston demonstrates that her strength lies in the light entertainment that is the weekly sit-com , not in a role that demands emotion beyond a coquettish flirtation or a sulky pout .	0
1353	r00158881	this got financing ?	0
1354	r00254714	there is something exciting about a film that tries to fill your mind and then blow it , even if it 's only filling you full of hot air .	2
1355	r00112340	. . . there 's an energy and optimism here which belie the grim subject matter and [director andy] serkis knows just how to tweak our heart strings when it comes to the final reel .	3
1356	d196da0d034dd71e8c4a03278	 Leaves us wondering less about its ideas and more about its characterization of Hitler and the contrived nature of its provocative conclusion .	1
1357	a7d7047aa4f25c44f5aa1940e	 Slap me , I saw this movie .	0
1358	c0c014ff0ea2d6f29a0296884	 A mimetic approximation of better films like Contempt and 8 1\/2 .	1
1359	r00108259	some scenes are violent even by today 's standards . robbing during the depression is highly glamourized , especially with the youthful good looks of beatty and dunaway .	4
1360	r00586294	the only thing more interesting than watching how someone turns into a superhero is seeing them lose that power .	3
1361	ed3b007434536131dc50d3a68	 Like the best 60 Minutes exposé , the film -LRB- at 80 minutes -RRB- is actually quite entertaining .	4
1362	r00020231	unfortunately , not a good picture .	0
1363	r00357230	"loathsome doesn 't begin to describe it . how about ""toxic"" ?"	0
1364	r00523212	"even at less than 80 minutes sans end credits , ""the brothers grimsby"" is about as pleasant as elephant semen to the face ."	0
1365	04d6d71bb99a159a8a886d862	 As quiet , patient and tenacious as Mr. Lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .	4
1366	r00387602	"playing a cop at his worst , his hands never dirtier , the stakes never higher , woody harrelson has perhaps never been better than he is in the seamy , scandalous jumbled rumble of ""rampart ."""	3
1367	r00380104	a curiously dull americanization of one of the finest examples of subtle , moody j-horror out there .	0
1368	r00088534	in the age of photo messaging and web chats , barbershop is a warm-hearted reminder that there 's nothing like conversation between real people .	2
1369	6778ef7651b381bdb108a09ac	 The sheer dumbness of the plot -LRB- other than its one good idea -RRB- and the movie 's inescapable air of sleaziness get you down .	0
1370	r00359372	moving fluently between the film 's contrasting worlds , writer-director catherine corsini 's emphasis is less on exploring her characters ' psychological motivations than showing how they are overwhelmed by their emotions .	2
1371	r00047445	it 's fun . that 's all .	3
1372	f837c3dd9d4562a2ac7815a49	 Intimate and panoramic .	3
1373	a0fc6e5705e61f9515ea0b43e	 There 's no doubting that this is a highly ambitious and personal project for Egoyan , but it 's also one that , next to his best work , feels clumsy and convoluted .	2
1374	r00441680	if you can overlook the ridiculously transparent plot that is about as breakable as a pair of chop sticks then you would come to easily appreciate the razzle-dazzle artistry of this overzealous chop-and-sock kooky comedy	3
1375	r00019325	after more than an hour of solemn preparation , we get . . . brad pitt showing a kid how to drive a car and work a radio . wow .	1
1376	71d6f63e6171213d8712ff133	 Crummy .	0
1377	r00466890	you 'll have a hard time finding a faster paced comedy , nor one that delivers it all so flawlessly .	4
1378	r00290956	for a film about such a singular profession , life on the line offers surprisingly little insight into linemen 's day-to-day labor .	1
1379	r00230644	hidden figures is light on its feet , warm-hearted and determined to entertain as well as educate .	3
1380	599f96af931e67c270fc19f5f	 Lacks dramatic punch and depth .	1
1381	a28f3e29c7d38611b6503d221	 Full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , Time Out is a discreet moan of despair about entrapment in the maze of modern life .	1
1382	r00138436	writer-director sophie barthes can 't decide whether to take the idea seriously or comedically , with the result that it works neither as comedy nor drama .	0
1383	7a6c623d9e3f260ff380397f2	 The sheer joy and pride they took in their work -- and in each other -- shines through every frame .	3
1384	761314ff9ca4bd1944b965357	 Sexy and romantic .	4
1385	r00237398	you 'll not likely come away from a viewing with a smile on your face , but you will almost certainly come away needing and wanting to talk about the experience .	4
1386	r00093265	bee movie is fun , if not formulaic in its humor and story approach . the writers threw in every . . . bee joke and situation you could think of , yet the movie still works .	3
1387	r00390641	for every obscure sci-fi nod , there 's a crowd-pleasing spielbergian trope: scrappy hero crushing on an independent gal ? check . friends banding together ? got 'em . greedy corporate villain ? yep .	3
1388	4c5fa5fe846e3d8e1d45f28ef	 The Son Of The Bride 's humour is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .	4
1389	e43c9e0eec28f95ef5df8aeca	 Winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .	3
1390	r00043312	aniston 's comic gifts haven 't deserted her , but her judgment may have .	2
1391	r00176295	it 's a film about a society at a crossroads , with two competing visions of the future being hashed out against a backdrop of political intrigue . sound familiar ?	4
1392	6365a10e10c2d1b287c9be6e7	 If you 're down for a silly hack-and-slash flick , you can do no wrong with Jason X.	3
1393	r00356725	total lack of forward momentum is made worse by a bland cast of characters and uninspired action .	1
1394	r00138171	[minghella] has , to a considerable degree , succeeded at bringing frazier 's civil war-era version of homer 's the odyssey to the screen with remarkable fidelity .	3
1395	r00187022	na , na , na , gonna have a good time ? nay , nay , nay .	0
1396	r00319329	"""midnight special"" is masterful in the way it keeps answering questions and then asking new ones , always staying one step ahead of the viewer ."	4
1397	r00604888	as one incoherent action scene follows another , one 's left staring at a film with nothing to respond to , waiting for it all to be over .	0
1398	r00510975	a hugely enjoyable family film . a typhoon of primary colours , larger than life characters and some razor sharp self-knowing humour - ttgttm is the film to see this summer .	4
1399	cb180331b9bc694ce2d606c29	 Warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message .	4
1400	r00604443	it 's this relentlessness of the action and technology that make the film more of a simulated ride . i wouldn 't have boarded .	1
1401	r00273137	can someone please put this inane car-chase thriller back on the shelf ?	1
1402	r00375883	terrific fun for girls and their families , too .	4
1403	r00080219	assassin 's creed is easily the worst movie fassbender and cotillard have ever participated in .	1
1404	r00049701	. . .one of the most entertaining and flat-out original romantic comedies to come around in quite some time . . .	4
1405	r00056190	viveka seldahl and sven wollter will touch you to the core in a film you will never forget -- that you should never forget .	4
1406	34dfc09e748c4ff930b3ba4da	 Bluto Blutarsky , we miss you .	3
1407	r00125259	too stupid for grown-ups , too gross for the tots , / the movie was really upsetting me -- lots .	0
1408	r00564606	"though actor , writer , and director emilio estevez might again be ""on the wrong side of the law for all the right reasons ,"" right reasons alone don 't make for good art ."	2
1409	r00426479	the first 10 minutes are its funniest , most inventive and best crafted . the wayanses seemed to have stopped worrying about the quality of their work from that point on .	1
1410	r00392289	as an example of how to make a near flawless follow-up , [rec]2 is a revelation .	4
1411	r00241016	hunter killer insults the intelligence of its audience , plays into decades-old politics , and wastes the talents of some solid actors . it 's wholly without value .	0
1412	r00621683	the parrots are every bit as endearing and interesting as the man looking after them .	4
1413	r00596066	'twixt ' a bland , cheesy , poorly shot snoozer that 's not even fun as a midnight movie .	1
1414	625dde4ac74c5d16dabbbaa57	 Marvelously entertaining and deliriously joyous documentary .	4
1415	r00371777	the film is a tribute to sidibe 's ability to engage our empathy . her work is still another demonstration of the mystery of some actors , who evoke feelings in ways beyond words and techniques .	4
1416	r00442344	a happy , fizzy film , splashed in brilliant colors .	3
1417	c424a76203fbfa38c6ab1a12a	 The film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from Paul 's perspective .	3
1418	r00352626	. . .the sad truth is that potential viewers would be far better off watching a documentary on the rise and fall of the taliban .	2
1419	95d21cba5ced4f730ba48af0d	 The only surprise is that heavyweights Joel Silver and Robert Zemeckis agreed to produce this ; I assume the director has pictures of them cavorting in ladies ' underwear .	1
1420	r00208028	hayworth 's presence here is so indomitable that it 's almost surprising that vidor found it necessary to bother putting other actors on the screen at all .	4
1421	r00300020	bier spices up the long-hackneyed generic formula with lush location cinematography , outstanding performances . . . and subtitles , but otherwise the movie needs a lot more than love .	2
1422	r00027789	its star ice cube remains characteristically amiable , but this thuddingly miscalculated comedy is way beneath him .	1
1423	r00077717	arctic is stark and visceral , stripped of any distracting elements , and for the survival movie purist , it 's an artful entry into the genre .	3
1424	a1a96aa0918829d8769ab48d2	 Mention `` Solaris '' five years from now and I 'm sure those who saw it will have an opinion to share .	3
1425	r00528089	a devastatingly funny dissection of power politics , stripping the mystique from it and those who worship it . iannucci has done it again .	4
1426	7e634906302c238051f22adcd	 The heat of the moment prevails .	3
1427	r00485418	it 's amazing an entire studio would bend over to make william shatner 's ego trip .	1
1428	r00417749	rush breaks the mould; its racing scenes are thrilling , and the personal dynamics in the pits and away from the track genuinely intriguing .	3
1429	35b497d518ba6c289687184b1	 You can taste it , but there 's no fizz .	1
1430	r00184073	the fall of fujimori couldn 't happen along at a more pregnant moment for america , as we agonize over how far we are willing to let our own leaders fudge the rules to stamp out terrorists .	3
1431	r00085439	excruciating stuff .	0
1432	1a6b0a4c02f5b598823fb4e79	 The charms of the lead performances allow us to forget most of the film 's problems .	3
1433	r00473441	a mildly diverting documentary that makes for some intriguing quarantine viewing , painting a big picture but ultimately failing to ask big questions .	3
1434	r00107770	the latest disney animation has everything going for it , from a cast including john travolta and miley cyrus to a truly brilliant premise .	2
1435	r00300059	extremely subtle and touching cinema .	3
1436	r00090363	schmaltzy doesn 't get much better . . .	3
1437	r00300396	unless you don 't buy into jennifer garner (from those dreadful 'what 's in your wallet ? ' commercials) , portraying a former valedictorian mom , 'simon ' likely will grab you from the get-go .	3
1438	r00262514	a franchise sinks in this sequel 's endless sea of incompetence .	0
1439	428dc826f003d6f5ae3f4c66d	 It 's a treat watching Shaw , a British stage icon , melting under the heat of Phocion 's attentions .	3
1440	e534cf3970052584aefa9636f	 Cattaneo should have followed the runaway success of his first film , The Full Monty , with something different .	2
1441	b43cf7c090ded984687ae863b	 The wonderfully lush Morvern Callar is pure punk existentialism , and Ms. Ramsay and her co-writer , Liana Dognini , have dramatized the Alan Warner novel , which itself felt like an answer to Irvine Welsh 's book Trainspotting .	3
1442	r00435247	if the western genre is struggling , it 's because of terrible movies like this one .	0
1443	r00356096	"as ambitious and vibrant as it is ugly and scattershot , ""pain & gain"" is the most charming michael bay movie in a long while ."	2
1444	bd73bf3ca98976aa8b9016cbb	 Despite the film 's bizarre developments , Hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .	3
1445	ea98e36e3584c6e8a6799af21	 Cho 's timing is priceless .	4
1446	r00621213	the heist itself isn 't all that clever , but the way the plot slowly unfurls is both brainy and emotionally intense .	3
1447	2b599d285c75e64f839c3c21a	 Fans of so-bad-they 're - good cinema may find some fun in this jumbled mess .	2
1448	r00261084	horrible .	0
1449	r00575660	the acting is abysmal , and the gloating depiction of violence is hard to take , unless you 're extremely thick and perverted .	0
1450	e0ddcc00d6bf071466357399f	 Rodriguez has the chops of a smart-aleck film school brat and the imagination of a big kid ...	3
1451	5e0ff4ba0847ec4c1977b9186	 Another trumpet blast that there may be a New Mexican Cinema a-bornin ' . '	3
1452	r00623066	. . .destined to be forgotten . [full review in spanish]	2
1453	r00070637	puts forth a lot of different , and even contradictory ideas about violence , war , duty and family . much more complex than you probably think .	4
1454	r00356875	well-paced and boasting impressive production design and a decidedly gloomy atmosphere , but execution , no matter how efficient , is no match for originality .	2
1455	r00066074	it is more drama , even pot boiler , than worthy biopic which angers some but makes it broadly accessible .	4
1456	a4ced4c568f38efa26c342354	 A naturally funny film , Home Movie makes you crave Chris Smith 's next movie .	4
1457	r00426028	from the unexpectedly cool colour palette to the observations on class and jewish immigration , writer/director matan yair 's worthy coming of age drama manages to reveal contemporary israel in a different light .	3
1458	r00285199	though style ultimately outweighs substance , the film is formidably entertaining .	2
1459	ee904a223cd06e2d566a04b45	 Cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .	1
1460	7dba9c1c17fd1617aac74a3e5	 It is quite a vision .	3
1461	r00121655	not even remotely appealing . . .pointless , they literally should not have made it .	1
1462	d0799805bf0847cfe7118fbc6	 Lillard and Cardellini earn their Scooby Snacks , but not anyone else .	2
1463	b41dcfd4db6b66a59415ea4fa	 Both Grant and Hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others .	3
1464	r00155765	an exceptionally involving and intelligent thriller .	4
1465	r00090992	ever sat in a wet bathing suit for a prolonged period ? it 's uncomfortable . sitting through baywatch feels like that .	1
1466	r00158698	kathryn bigelow 's latest is another demystification of genre , this time detailing an act of historical evil as a grindhouse snuff film .	3
1467	r00575794	not a comedy , not a horror film - it 's a boring mess	0
1468	r00213092	gone with the wind is among my favorite movies of all time , and it would be useless to go on and on about how great i think it is .	4
1469	r00327546	python 's curtain call , a random grab-bag of sketches ranging from the sublime to the forgettable to the appallingly hysterical . but always , the troupe 's iconoclastic spirit shines through .	3
1470	369db9f1a7ab5f6fd83568259	 Troll the cult section of your local video store for the real deal .	2
1471	2a53660b4ced1bea4e2953957	 At the one-hour mark , Herzog simply runs out of ideas and the pace turns positively leaden as the movie sputters to its inevitable tragic conclusion .	0
1472	ec61a1061f77f5b6c97360059	 Streamlined to a tight , brisk 85-minute screwball thriller , `` Big Trouble '' is funny , harmless and as substantial as a tub of popcorn with extra butter .	2
1473	r00264919	this is a singularly amateurish and unrevealing documentary , shot on grainy super 8 film from an all-too-respectful distance .	0
1474	r00590923	worst movie of the summer	1
