	id	sentence	sentiment
2646	952abd5887deb9260c91204fd	 Escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions .	3
2647	dab1066106e3ad04f53e0a1f3	 This big screen caper has a good bark , far from being a bow-wow .	2
2648	587d2fe1aa0559ea705aeeddc	 -LRB- Allen -RRB- manages to breathe life into this somewhat tired premise .	3
2649	91df320f0839d06ace8ca1fa3	 I have two words to say about Reign of Fire .	2
2650	d4545f5d6d249e2a3bfdb6b5d	 Great dragons !	3
2651	cb82bfb555fe60bf275316771	 By surrounding us with hyper-artificiality , Haynes makes us see familiar issues , like racism and homophobia , in a fresh way .	3
2652	bb3709f42c24e4c152547b5f9	 A deliberative account of a lifestyle characterized by its surface-obsession -- one that typifies the delirium of post , pre , and extant stardom .	3
2653	a1de9538936e42f5200d75a91	 Superb production values & Christian Bale 's charisma make up for a derivative plot .	3
2654	364796f8f8f5b54525b41f0eb	 The film has the courage of its convictions and excellent performances on its side .	4
2655	3d722c5ea44701298e5a477cb	 I know I should n't have laughed , but hey , those farts got to my inner nine-year-old .	3
2656	37982d0e0a9d90859dccf8bc3	 A movie that will thrill you , touch you and make you laugh as well .	3
2657	dc38f209d353900c1d80a45c4	 It 's a smart , funny look at an arcane area of popular culture , and if it is n't entirely persuasive , it does give exposure to some talented performers .	3
2658	e4714050577995dca7faf54bf	 More vaudeville show than well-constructed narrative , but on those terms it 's inoffensive and actually rather sweet .	2
2659	c9f3878215d20ab3dbb343c2c	 The case is a convincing one , and should give anyone with a conscience reason to pause .	4
2660	6e5bec52790f18403d6ca5279	 The actresses find their own rhythm and protect each other from the script 's bad ideas and awkwardness .	3
2661	5a348ac24a63895e79a8a7698	 Diverting French comedy in which a husband has to cope with the pesky moods of jealousy .	2
2662	ad518b77b6a2bf6eda967c8a3	 Captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head .	4
2663	baf8fb0c959039cc45cd76d1e	 There is a welcome lack of pretension about the film , which very simply sets out to entertain and ends up delivering in good measure .	4
2664	6817ca8af629077f808d9f5c3	 Coy but exhilarating , with really solid performances by Ving Rhames and Wesley Snipes .	3
2665	5275ee48d86f1eca4351610ac	 It is a likable story , told with competence .	3
2666	81fb54f0901389934235dc9b2	 Not only does Spider-Man deliver , but I suspect it might deliver again and again .	4
2667	a661c9f461a0a16e794da936a	 Tackles the difficult subject of grief and loss with such life-embracing spirit that the theme does n't drag an audience down .	3
2668	e111ab0cc9672b5cac18869e3	 A small movie with a big impact .	4
2669	15e3d6f76ebe234ae0a374d0f	 The movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing .	3
2670	e4783e29bd4dc70f613b9b1c1	 I admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for Vincent 's complaint .	3
2671	1330264573999a3474dd0bb1a	 Like Rudy Yellow Lodge , Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .	0
2672	f05bf9d537bd8e33a1526de06	 a delightful romantic comedy with plenty of bite .	3
2673	9127f2b5fcf3806e0ccf763bb	 It 's far from a frothy piece , and the characters are complex , laden with plenty of baggage and tinged with tragic undertones .	3
2674	6cbe5cab1cb14ed298b9b79f8	 Using an endearing cast , writer\/director Dover Kosashvili takes a slightly dark look at relationships , both sexual and kindred .	3
2675	555a1a7e46c35ca96b2bd348e	 When a movie has stuck around for this long , you know there 's something there .	4
2676	527d4b1406de40ccbe409a9e3	 It 's that good .	4
2677	65305e2b685b7a59bef4e8c05	 Smart , sassy interpretation of the Oscar Wilde play .	4
2678	e3716fbf05b59c991e3ad2bf8	 Forget about one Oscar nomination for Julianne Moore this year - she should get all five .	4
2679	a6ecb49f3ad93aebaf0a65cce	 Japanese director Shohei Imamura 's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime .	3
2680	e40748df41ef102243e4c452d	 Kwan is a master of shadow , quietude , and room noise , and Lan Yu is a disarmingly lived-in movie .	3
2681	c59023571126f7d3268e995dd	 While the plot follows a predictable connect-the-dots course ... director John Schultz colors the picture in some evocative shades .	3
2682	b4b5326cdca76d91e1ed59844	 Katz 's documentary does n't have much panache , but with material this rich it does n't need it .	3
2683	fa193624966e506b9bfb5524d	 We get an image of Big Papa spanning history , rather than suspending it .	2
2684	a36f5d52f2e15b5d0fe45b6e2	 Evelyn 's strong cast and surehanded direction make for a winning , heartwarming yarn .	3
2685	6bc372c0edcbcaac314679512	 A conventional but heartwarming tale .	4
2686	471bbcc4135f0e6f4e8e296e9	 This is one of the outstanding thrillers of recent years .	4
2687	20a5330c35a105ac6ae869452	 Skins has a desolate air , but Eyre , a Native American raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor .	3
2688	93a186895eb74856e89124da3	 A film of quiet power .	3
2689	d26532883ac8c4c74b9bd889d	 More concerned with overall feelings , broader ideas , and open-ended questions than concrete story and definitive answers , Soderbergh 's Solaris is a gorgeous and deceptively minimalist cinematic tone poem .	4
2690	3951c5d80336c6e2eca81f30a	 An intelligent romantic thriller of a very old-school kind of quality .	3
2691	b213bd14a7e5e85cc01b78054	 The sword fighting is well done and Auteuil is a goofy pleasure .	3
2692	dce5e80c2e566bd2ad3ce468e	 Yes , MIBII is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it .	3
2693	ba52877d434e4fb0e2990e159	 Film ca n't quite maintain its initial momentum , but remains sporadically funny throughout .	2
2694	7850359b8cff08019a6c4ac1b	 O Fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing .	3
2695	957178a118ff7e7d7bb3d9859	 It 's still Adam Sandler , and it 's not Little Nicky .	2
2696	3dcb34d66167eb2a11c3ed361	 And for many of us , that 's good enough .	3
2697	7ca660d2aa2764b2eeb49be9e	 Here 's yet another cool crime movie that actually manages to bring something new into the mix .	3
2698	6c732514c5ab2b3132f7779cd	 Lee 's achievement extends to his supple understanding of the role that Brown played in American culture as an athlete , a movie star , and an image of black indomitability .	3
2699	119b6ebfb38641ea3f60b24de	 Kaufman and Jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing .	2
2700	e30081a161a9e323704e0e292	 It tends to remind one of a really solid Woody Allen film , with its excellent use of New York locales and sharp writing	4
2701	b52d93a8f1c436482144a8979	 While centered on the life experiences of a particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on the entire history of the Yiddish theater , both in America and Israel .	4
2702	089cc08f05a2654d73b3b9889	 The film , despite the gratuitous cinematic distractions impressed upon it , is still good fun .	3
2703	7aa78edacc4668153c079de7e	 The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D .	4
2704	b01c728b6a6ae9c63230c3b84	 Has an unmistakable , easy joie de vivre .	3
2705	9c5a7172da066b9c795c045b9	 More than anything else , Kissing Jessica Stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again .	4
2706	b0f83708d36e2e16c8782bb0a	 This movie has the usual impossible stunts ... But it has just as many scenes that are lean and tough enough to fit in any modern action movie .	3
2707	25233ac5aed7ffa1f453da719	 Mostly works because of the universal themes , earnest performances ... and excellent use of music by India 's popular Gulzar and Jagjit Singh .	4
2708	a1325f70697cc57ce35b00559	 ... the one thing this Wild film has that other Imax films do n't : chimps , lots of chimps , all blown up to the size of a house .	2
2709	54ff9ee66502cbf36b70970f5	 That 's fun for kids of any age .	4
2710	28f21d719b7dd97b8bb0edd0c	 Writer\/director David Caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza .	4
2711	a376360add57c9d8577f0edbb	 Rarely have I seen a film so willing to champion the fallibility of the human heart .	4
2712	a1ff50a1d68125303f320ca89	 Holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks .	4
2713	4f5f216c7a931cb6aec5c286c	 Like The Full Monty , this is sure to raise audience 's spirits and leave them singing long after the credits roll .	4
2714	2d0d2737ac2c2ef7b721098e7	 ... a gleefully grungy , hilariously wicked black comedy ...	4
2715	94df7037bdd76fb8e038e1e11	 Kinnear and Dafoe give what may be the performances of their careers .	4
2716	9a29003f0e5d87c04ff969fe7	 All in all , a great party .	3
2717	69bc949e98dc4c1771c24e422	 A moving story of determination and the human spirit .	4
2718	10e8f388a42c112ef74d713e6	 `` Brown Sugar '' admirably aspires to be more than another `` Best Man '' clone by weaving a theme throughout this funny film .	3
2719	3f7e16d09e8bd9f46bbd45fa7	 -LRB- Gulpilil -RRB- is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass .	3
2720	6ed74fe862374acdb81093ffd	 An effortlessly accomplished and richly resonant work .	4
2721	fa4171bfbfdfdcc1f58639e3f	 In some ways , Lagaan is quintessential Bollywood .	2
2722	9b8402994cc9e7110e0b08259	 Except it 's much , much better .	4
2723	e7da63a76ff3b565055318655	 Though it never rises to its full potential as a film , still offers a great deal of insight into the female condition and the timeless danger of emotions repressed .	2
2724	7f658a093ae3adcf351bb15b3	 Scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf .	3
2725	3cb40191d16291869a9cbe5b1	 What enlivens this film , beyond the astute direction of Cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates .	3
2726	794fe07ac7f3fc05900f65b69	 The emotion is impressively true for being so hot-blooded , and both leads are up to the task .	4
2727	772e260d7068376fd59bfca85	 Although it lacks the detail of the book , the film does pack some serious suspense .	3
2728	e3bd83278c4a1850ac06c3bd2	 I 'd watch these two together again in a New York minute .	4
2729	99e06ccd4518dd03f8b03963e	 There 's nothing like love to give a movie a B-12 shot , and CQ shimmers with it .	4
2730	fef03bc31df73a17aa6f774b3	 A moving essay about the specter of death , especially suicide .	3
2731	24172635b5250c65cbbba251e	 This film is so different from The Apple and so striking that it can only encourage us to see Samira Makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success .	3
2732	384bf9bb35a882a53a9ecba3a	 Like a less dizzily gorgeous companion to Mr. Wong 's In the Mood for Love -- very much a Hong Kong movie despite its mainland setting .	2
2733	ea8e8cb0f7ef3e9131a4de815	 ... a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .	2
2734	df7fd9839282893b69222d3ef	 Coral Reef Adventure is a heavyweight film that fights a good fight on behalf of the world 's endangered reefs -- and it lets the pictures do the punching .	3
2735	535ced8423c6339f72fd342ba	 The overall result is an intelligent , realistic portrayal of testing boundaries .	4
2736	989532206d46eb93f038516ae	 Poignant and moving , A Walk to Remember is an inspirational love story , capturing the innocence and idealism of that first encounter .	4
2737	89edd71fcaff49e2b3c83ea5a	 Worth a salute just for trying to be more complex than your average film .	3
2738	cadf4285e50afd3698325a368	 Handsome and sophisticated approach to the workplace romantic comedy .	3
2739	b744972510ef51246c1eaef62	 A shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown .	4
2740	0e62910f1c2b35a5976efe52d	 While Cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem .	3
2741	4641baf882e53095b955f5c89	 In many ways , reminiscent of 1992 's Unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue .	2
2742	01fccc6bd40981e7603c9dbe1	 We admire this film for its harsh objectivity and refusal to seek our tears , our sympathies .	4
2743	9b1fe0b488721cd3fe3ef7571	 An often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century .	3
2744	c8fc52442b5e88ed772b41a96	 The entire cast is first-rate , especially Sorvino .	4
2745	64fac2c5e61178f80bf81f88f	 The Cat 's Meow marks a return to form for director Peter Bogdanovich ...	3
2746	43ec475187a0bcc26b80cb53b	 This one is strictly a lightweight escapist film .	2
2747	03395b6c264be57ff3c6b042e	 This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .	4
2748	67166ad14f01ba96dd7a7926a	 The culmination of everyone 's efforts is given life when A Selection appears in its final form -LRB- in `` Last Dance '' -RRB- .	2
2749	c9700adf0cb423a332a7e82c8	 In questioning the election process , Payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the Iranian people already possess , with or without access to the ballot box .	3
2750	61d2cc6a3a0e5b83c0c11aa1a	 A very charming and funny movie .	4
2751	bebbf3bdad7771ef50c912c33	 This is a film that manages to find greatness in the hue of its drastic iconography .	3
2752	ec61a1061f77f5b6c97360059	 Streamlined to a tight , brisk 85-minute screwball thriller , `` Big Trouble '' is funny , harmless and as substantial as a tub of popcorn with extra butter .	2
2753	786b564c5732dedb5b13d6267	 Consummate actor Barry has done excellent work here .	4
2754	f7a5afccc545ecf0edbd5bfa4	 The biggest problem with this movie is that it 's not nearly long enough .	2
2755	f18c714b114f26a48b847b9aa	 While not all that bad of a movie , it 's nowhere near as good as the original .	1
2756	8a5b137a6759785e2da66c25c	 Ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .	2
2757	9c4c990fe78836afe69416cc6	 I have always appreciated a smartly written motion picture , and , whatever flaws Igby Goes Down may possess , it is undeniably that .	3
2758	50653345877e903cba9b4d0ae	 You can sip your vintage wines and watch your Merchant Ivory productions ; I 'll settle for a nice cool glass of iced tea and a Jerry Bruckheimer flick any day of the week .	4
2759	c778774f2c04b2b423fd43529	 May be the most undeserving victim of critical overkill since Town and Country .	2
2760	b5264ffb541b7bcd73d703e1f	 A chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness .	3
2761	3a6071b998058b8596a9ac19b	 The movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the Cotswolds .	3
2762	d462e79e8b62b6669604eb4f1	 Cold , nervy and memorable .	3
2763	834e4efe5842c6f2f6907b7cb	 Becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the Papin sisters .	3
2764	008713409dca63f24071aca66	 Spend your Benjamins on a matinee .	2
2765	9639e218f5d6f800de658a774	 All in all , it 's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	3
2766	6f311166ff7c2185b3d73518c	 Worth seeing just for Weaver and LaPaglia .	3
2767	c9302f714377ab1f46c95ed14	 A pleasant piece of escapist entertainment .	4
2768	b3385446679ba4f79cf75b867	 Among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations .	3
2769	9123fe5db2eaacc1608d12980	 It 's consistently funny , in an irresistible junior-high way , and consistently free of any gag that would force you to give it a millisecond of thought .	3
2770	34da9df70c8ef360ee6c02a77	 It 's the cute frissons of discovery and humor between Chaplin and Kidman that keep this nicely wound clock not just ticking , but humming .	3
2771	ae38d2c48fa90cd88c0dd0c11	 The storytelling may be ordinary , but the cast is one of those all-star reunions that fans of Gosford Park have come to assume is just another day of Brit cinema .	3
2772	df91c0fdd888c3829ebd62df8	 There 's something about a marching band that gets me where I live .	2
2773	cfa3448b95234633461287252	 Cuaron repeatedly , perversely undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective .	4
2774	10c6e7269f1112402890edaa1	 It 's definitely an improvement on the first Blade , since it does n't take itself so deadly seriously .	3
2775	7c5b68eb4d222ddd4d7ce34d7	 A slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time .	4
2776	6f6c3e0257e592e12548989ab	 What 's infuriating about Full Frontal is that it 's too close to real life to make sense .	1
2777	68859bff17edca2bba271ce86	 What 's invigorating about it is that it does n't give a damn .	3
2778	ff871c0f42a8a19f7b4d29020	 Is Red Dragon worthy of a place alongside the other Hannibal movies ?	2
2779	961ce4aaaeb261a23c4d39485	 As Hannibal would say , yes , ` It 's like having an old friend for dinner ' .	3
2780	88c499b1f5d17d85bb245ad68	 Writer-director Juan Carlos Fresnadillo makes a feature debut that is fully formed and remarkably assured .	4
2781	75473239bd74c22ffffdfb104	 insightfully written , delicately performed	4
2782	bf4f92ceea1509403d81ec58f	 Perhaps the grossest movie ever made .	0
2783	7c3a873561ba301802ba71720	 Funny , though .	2
2784	34377c54a9591f2f47164d6df	 This 90-minute postmodern voyage was more diverting and thought-provoking than I 'd expected it to be .	3
2785	e2f0decd39b59e2a129905b13	 One of those exceedingly rare films in which the talk alone is enough to keep us involved .	4
2786	9083b3ef7ea39fb1bf0aca766	 A heartbreakingly thoughtful minor classic , the work of a genuine and singular artist .	4
2787	439df2cc050aadb56612d3b5a	 An affectionately goofy satire that 's unafraid to throw elbows when necessary ...	3
2788	6a8f71db49be1c58dbc050efe	 Between them , De Niro and Murphy make Showtime the most savory and hilarious guilty pleasure of many a recent movie season .	4
2789	7776a5d1dd3a316bb1e18d20c	 Jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .	2
2790	a02cf4422f0ceca2e5331e6f2	 Filmmakers David Weissman and Bill Weber benefit enormously from the Cockettes ' camera craziness -- not only did they film performances , but they did the same at home .	3
2791	adefcae2b63c32f2d5f49d12b	 Interesting both as a historical study and as a tragic love story .	3
2792	3f0d93df0524587446ad93588	 A stylish but steady , and ultimately very satisfying , piece of character-driven storytelling .	4
2793	2f4c456016463f99e430770f5	 It picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film .	4
2794	3a60d0710d192e7696ba0e009	 Graham Greene 's novel of colonialism and empire is elevated by Michael Caine 's performance as a weary journalist in a changing world .	3
2795	0506e3c06b0ed75ce098cb74e	 Though it 's equally solipsistic in tone , the movie has enough vitality to justify the notion of creating a screen adaptation of Evans ' saga of Hollywood excess .	3
2796	2aa1b818106c597ffd9d0df20	 Compulsively watchable , no matter how degraded things get .	3
2797	ba67c25ba3c3b139fdad1ae68	 Delivers roughly equal amounts of beautiful movement and inside information .	3
2798	a04900172987697fe71154281	 Bon appétit !	3
2799	5e6fb35fb1d3d41cfe02df76e	 Just like a splendid meal , Red Dragon satisfies -- from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation .	4
2800	48bba15c7c3f85b299c165ed5	 The structure is simple , but in its own way , Rabbit-Proof Fence is a quest story as grand as The Lord of the Rings .	3
2801	5dba3a122094308e9dcad11e3	 This charming , thought-provoking New York fest of life and love has its rewards .	4
2802	6756420af02b7c95f346dc781	 Some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options .	3
2803	8e442618d23d68fe760dd162b	 Playfully profound ... and crazier than Michael Jackson on the top floor of a skyscraper nursery surrounded by open windows .	3
2804	89b050fb166a5e18807a46679	 A film that will enthrall the whole family .	3
2805	ec3dfc628e98d4acd9567257c	 The charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids .	3
2806	ed80ba46cd548ec2fe565d711	 K 19 stays afloat as decent drama\/action flick	3
2807	65176e61c82e28170a0696cc9	 It sends you away a believer again and quite cheered at just that .	4
2808	ed3b007434536131dc50d3a68	 Like the best 60 Minutes exposé , the film -LRB- at 80 minutes -RRB- is actually quite entertaining .	4
2809	375f2912fb2c70f45b4780ccd	 an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot	2
2810	d06e724bdc1e9ade35681e92a	 An emotionally and spiritually compelling journey seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do .	4
2811	9ea4655c5bb86a5d08536e63c	 Nair does n't use -LRB- Monsoon Wedding -RRB- to lament the loss of culture .	2
2812	24531e47d2bda433a7706286d	 Instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions .	3
2813	b41dcfd4db6b66a59415ea4fa	 Both Grant and Hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others .	3
2814	34d3dbb19d7950dd9600072fa	 Leading a double life in an American film only comes to no good , but not here .	2
2815	8ae3754cf97cdac340b39dbd8	 Matters play out realistically if not always fairly .	3
2816	4ed0ce8e39a66fabdfe9f2539	 In the affable Maid in Manhattan , Jennifer Lopez 's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly A-list players .	3
2817	20f1cb85cc1d384265218026d	 Like Mike is a harmlessly naïve slice of b-ball fantasy , fit for filling in during the real NBA 's off-season .	2
2818	853cfda22fb05cc1382e2caf5	 Though writer\/director Bart Freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of Crudup 's anchoring performance .	3
2819	be2c506d64ffb2fd0390c9752	 What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance .	3
2820	5b7c84f3c5f3d35bd4148861c	 Just offbeat enough to keep you interested without coming close to bowling you over .	3
2821	55225bf4efcea5bde948f5c08	 Probes in a light-hearted way the romantic problems of individuals for whom the yearning for passion spells discontent .	3
2822	c8a09bfd9f85bc38e4ca2cb9b	 What elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .	4
2823	de0981422c64f6fbcd7038534	 A film about female friendship that men can embrace and women will talk about for hours .	4
2824	b303b3a520a4beeac1cc4f3ee	 The directing and story are disjointed , flaws that have to be laid squarely on Taylor 's doorstep .	0
2825	e9a98974de6bf9ef6ff4e7335	 But the actors make this worth a peek .	3
2826	ca19980d9eb2de87f2e2f2610	 Light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in Birthday Girl -- it 's simply , and surprisingly , a nice , light treat .	4
2827	c175f6e20a1907d205b20ef39	 It may be about drug dealers , kidnapping , and unsavory folks , but the tone and pacing are shockingly intimate .	2
2828	c7c9c70ce6f538455c50b2ace	 Massoud 's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history .	2
2829	69221497d60698ae21d7bcb07	 If villainous vampires are your cup of blood , Blade 2 is definitely a cut above the rest .	3
2830	0ecdf6b4f9855381fb3ef5027	 Drumline ably captures the complicated relationships in a marching band .	3
2831	ea36f09a737d4ff8a9af672b1	 Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .	4
2832	e49e4885b37b1b10baa9ecdc2	 Does point the way for adventurous Indian filmmakers toward a crossover into nonethnic markets .	3
2833	482ca39419d6154a9835f55f6	 Seems based on ugly ideas instead of ugly behavior , as Happiness was ... Hence , Storytelling is far more appealing .	4
2834	3d7ad22e66a12c83e6d5135d1	 `` Sum '' is Jack Ryan 's `` do-over . ''	2
2835	50dbf1fbc0e8ed0513e841831	 Give credit to everyone from Robinson down to the key grip that this bold move works .	4
2836	8bd83cb7a71016f4a5d426b3d	 Especially give credit to Affleck .	4
2837	c98a4974752080a6107ea5347	 An intelligently made -LRB- and beautifully edited -RRB- picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the Hollywood pipeline without a hitch .	4
2838	dce2329ec268170c983ddbca3	 A terrific date movie , whatever your orientation .	3
2839	f781a086adae92e72677bf9e5	 Not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching .	3
2840	2cd047d70282676ab463f4b66	 What it lacks in originality it makes up for in effective if cheap moments of fright and dread .	2
2841	32b0c67fdf2e0270c68b5351f	 The pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by Charlie Kaufman and his twin brother , Donald , and directed by Spike Jonze .	3
2842	f9777bb503a07c76228461eb0	 A gem of a movie .	4
2843	a2b9073c866e79c5b9478f202	 Witty , vibrant , and intelligent .	3
2844	ce6539a784ca37538f1e1c8d3	 It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage .	4
2845	f236f21c497a549bdbd3fbee3	 Miller comes at film with bracing intelligence and a vision both painterly and literary .	4
2846	039bc7d5edeac738d8871f13e	 The film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .	4
2847	898eb00a312fd74cc501e3308	 Eight Legged Freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer .	3
2848	d963035684d8cb9548060f944	 This is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative .	3
2849	a8f661c1fb91e4423fc150dfd	 Mr. Scorsese 's bravery and integrity in advancing this vision can hardly be underestimated .	3
2850	0e2f2179dafabd38264b227cc	 A thriller whose style , structure and rhythms are so integrated with the story , you can not separate them .	3
2851	4b0a70fc93e14b78cc449dbcb	 It 's a hoot watching The Rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !	4
2852	a9f4c4eb70f210e56b357d826	 Returning director Rob Minkoff ... and screenwriter Bruce Joel Rubin ... have done a fine job of updating White 's dry wit to a new age .	4
2853	61c5f7f7b35d929d21880be88	 Unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .	4
2854	abe8a010af8c60de614212894	 A strong script , powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman , who is not only a pianist , but a good human being .	4
2855	a9e3a843aa06a920963231c79	 An unflinching look at the world 's dispossessed .	2
2856	f98a80d58f56a6f1d4786c7c4	 If the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material .	3
2857	5be372171d9001f82ad2cd430	 Polanski has found the perfect material with which to address his own World War II experience in his signature style .	4
2858	68ca1545b399508bc9f42870d	 It is life affirming and heartbreaking , sweet without the decay factor , funny and sad .	3
2859	6b2565713b65958931f4689fb	 An off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world .	3
2860	e957c62b36cf206ffba4a81a5	 A colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters .	4
2861	1fcd3ec5cc5dba27d6ba9a13c	 Frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him .	3
2862	f78957373fbea3e12ab65b6ef	 Nicely combines the enigmatic features of ` Memento ' with the hallucinatory drug culture of ` Requiem for a Dream . '	3
2863	6bcffe0f7ffbccca65da35b96	 A well paced and satisfying little drama that deserved better than a ` direct-to-video ' release .	4
2864	4ffc8e158fc814170e9741bfc	 The best part about `` Gangs '' was Daniel Day-Lewis .	3
2865	a35385a4787045db6b80a59aa	 A treat for its depiction on not giving up on dreams when you 're a struggling nobody .	3
2866	67f36800493580a6c669220c2	 One of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them .	4
2867	8b4cac65876688626a51110d4	 A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem .	3
2868	9c19763b69b6a48c68c275cfc	 Director Chris Wedge and screenwriters Michael Berg , Michael J. Wilson and Peter Ackerman create some episodes that rival vintage Looney Tunes for the most creative mayhem in a brief amount of time .	3
2869	6ab510c490c54ef81fe28301f	 One of the film 's most effective aspects is its Tchaikovsky soundtrack of neurasthenic regret .	2
2870	9067a5cfc057e5dffcb313828	 Solondz creates some effective moments of discomfort for character and viewer alike .	2
2871	136a5ba0c1475d3b43b1329bf	 The film 's appeal has a lot to do with the casting of Juliette Binoche as Sand , who brings to the role her pale , dark beauty and characteristic warmth .	3
2872	280d7d800673e0f599365c860	 I was amused and entertained by the unfolding of Bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise .	4
2873	a30e6df249c790e9d09b231a6	 Somehow Ms. Griffiths and Mr. Pryce bring off this wild Welsh whimsy .	3
2874	08cae71baf93682f075dec971	 More mature than Fatal Attraction , more complete than Indecent Proposal and more relevant than 9 1\/2 Weeks , Unfaithful is at once intimate and universal cinema .	4
2875	53a7cf3d25a4565b83d211930	 For all the dolorous trim , Secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism .	3
2876	97be0beee988609e1f6a09852	 A fanciful drama about Napoleon 's last years and his surprising discovery of love and humility .	4
